"line","word"
1159,"times"
1159,"broader"
1159,"view"
1159,"responsibility"
1159,"privacy"
1159,"mandated"
1159,"current"
1159,"law"
1161,"blumenthal"
1161,"reservation"
1161,"zuckerberg"
1161,"apologize"
1161,"interrupting"
1161,"time"
1161,"limited"
1163,"apology"
1163,"tours"
1163,"refused"
1163,"acknowledge"
1163,"ethical"
1163,"obligation"
1163,"reported"
1163,"violation"
1163,"ftc"
1163,"consent"
1163,"decree"
1163,"letters"
1163,"contacts"
1163,"facebook"
1163,"employees"
1163,"submit"
1163,"letter"
1163,"record"
1163,"sandy"
1163,"parakilas"
1163,"permission"
1163,"lack"
1163,"resources"
1163,"lack"
1163,"attention"
1163,"privacy"
1165,"reservation"
1165,"testimony"
1165,"change"
1165,"business"
1165,"model"
1165,"specific"
1165,"rules"
1165,"road"
1167,"business"
1167,"model"
1167,"monetize"
1167,"user"
1167,"information"
1167,"maximize"
1167,"profit"
1167,"privacy"
1167,"specific"
1167,"rules"
1167,"requirements"
1167,"enforced"
1167,"agency"
1167,"assurance"
1167,"kinds"
1167,"vague"
1167,"commitments"
1167,"produce"
1167,"action"
1169,"couple"
1169,"specific"
1169,"questions"
1169,"based"
1169,"legislation"
1169,"offered"
1169,"data"
1169,"act"
1169,"legislation"
1169,"senator"
1169,"markey"
1169,"introducing"
1169,"consent"
1169,"act"
1169,"joining"
1171,"agree"
1171,"companies"
1171,"required"
1171,"provide"
1171,"users"
1171,"plain"
1171,"information"
1171,"data"
1171,"specific"
1171,"ability"
1171,"consent"
1171,"information"
1173,"zuckerberg"
1173,"senator"
1173,"agree"
1173,"laid"
1173,"earlier"
1173,"talked"
1175,"blumenthal"
1175,"agree"
1175,"opt"
1175,"opposed"
1175,"opt"
1177,"zuckerberg"
1177,"senator"
1177,"makes"
1177,"sense"
1177,"discuss"
1177,"details"
1177,"matter"
1177,"lot"
1179,"blumenthal"
1179,"agree"
1179,"users"
1179,"access"
1179,"information"
1181,"zuckerberg"
1181,"senator"
1183,"blumenthal"
1183,"information"
1183,"collect"
1183,"result"
1183,"purchases"
1183,"data"
1183,"brokers"
1183,"tracking"
1185,"zuckerberg"
1185,"senator"
1185,"download"
1185,"information"
1185,"tool"
1185,"people"
1185,"information"
1185,"facebook"
1185,"facebook"
1185,"facebook"
1185,"agree"
1187,"blumenthal"
1187,"specific"
1187,"requests"
1187,"agree"
1187,"support"
1187,"legislation"
1187,"legislation"
1187,"rules"
1187,"road"
1187,"result"
1187,"congressional"
1187,"action"
1189,"facebook"
1189,"participated"
1189,"recently"
1189,"fight"
1189,"scourge"
1189,"scourge"
1189,"sex"
1189,"trafficking"
1189,"bill"
1189,"passed"
1189,"signed"
1189,"law"
1189,"tomorrow"
1189,"sesta"
1189,"stop"
1189,"exploiting"
1189,"sex"
1189,"trafficking"
1189,"act"
1189,"result"
1189,"cooperation"
1189,"hope"
1189,"cooperate"
1189,"measure"
1191,"zuckerberg"
1191,"senator"
1191,"forward"
1191,"team"
1193,"thune"
1193,"senator"
1193,"blumenthal"
1195,"senator"
1195,"cruz"
1197,"sen"
1197,"ted"
1197,"cruz"
1197,"tex"
1197,"chairman"
1197,"zuckerberg"
1199,"zuckerberg"
1199,"facebook"
1199,"neutral"
1199,"public"
1199,"forum"
1201,"zuckerberg"
1201,"senator"
1201,"platform"
1201,"ideas"
1203,"cruz"
1203,"question"
1203,"facebook"
1203,"neutral"
1203,"public"
1203,"forum"
1203,"representatives"
1203,"company"
1203,"giving"
1203,"conflicting"
1203,"answers"
1205,"zuckerberg"
1207,"cruz"
1207,"amendment"
1207,"speaker"
1207,"expressing"
1207,"views"
1207,"neutral"
1207,"public"
1207,"forum"
1207,"allowing"
1207,"speak"
1209,"zuckerberg"
1209,"senator"
1209,"content"
1209,"hate"
1209,"speech"
1209,"terrorist"
1209,"content"
1209,"nudity"
1209,"makes"
1209,"people"
1209,"feel"
1209,"unsafe"
1209,"community"
1209,"perspective"
1209,"refer"
1209,"platform"
1209,"ideas"
1211,"cruz"
1211,"time"
1211,"constrained"
1211,"simple"
1211,"question"
1211,"predicate"
1211,"section"
1211,"230"
1211,"immunity"
1211,"cda"
1211,"neutral"
1211,"public"
1211,"forum"
1211,"neutral"
1211,"public"
1211,"forum"
1211,"engaged"
1211,"political"
1211,"speech"
1211,"amendment"
1213,"zuckerberg"
1213,"senator"
1213,"goal"
1213,"engage"
1213,"political"
1213,"speech"
1213,"familiar"
1213,"specific"
1213,"legal"
1213,"language"
1213,"law"
1213,"speak"
1213,"follow"
1213,"lay"
1213,"broadly"
1215,"cruz"
1215,"zuckerberg"
1215,"americans"
1215,"deeply"
1215,"concerned"
1215,"facebook"
1215,"tech"
1215,"companies"
1215,"engaged"
1215,"pervasive"
1215,"pattern"
1215,"bias"
1215,"political"
1215,"censorship"
1215,"numerous"
1215,"instances"
1215,"facebook"
1215,"2016"
1215,"gizmodo"
1215,"reported"
1215,"facebook"
1215,"purposely"
1215,"routinely"
1215,"suppressed"
1215,"conservative"
1215,"stories"
1215,"trending"
1215,"news"
1215,"including"
1215,"stories"
1215,"cpac"
1215,"including"
1215,"stories"
1215,"mitt"
1215,"romney"
1215,"including"
1215,"stories"
1215,"lois"
1215,"lerner"
1215,"irs"
1215,"scandal"
1215,"including"
1215,"stories"
1215,"glenn"
1215,"beck"
1217,"addition"
1217,"facebook"
1217,"initially"
1217,"shut"
1217,"chick"
1217,"fil"
1217,"appreciation"
1217,"day"
1217,"page"
1217,"blocked"
1217,"post"
1217,"fox"
1217,"news"
1217,"reporter"
1217,"blocked"
1217,"dozen"
1217,"catholic"
1217,"pages"
1217,"recently"
1217,"blocked"
1217,"trump"
1217,"supporters"
1217,"diamond"
1217,"silk's"
1217,"page"
1217,"1.2"
1217,"million"
1217,"facebook"
1217,"followers"
1217,"determining"
1217,"content"
1217,"brand"
1217,"quote"
1217,"unsafe"
1217,"community"
1219,"americans"
1219,"appears"
1219,"pervasive"
1219,"pattern"
1219,"political"
1219,"bias"
1219,"agree"
1219,"assessment"
1221,"zuckerberg"
1221,"senator"
1221,"understand"
1221,"concern"
1221,"coming"
1221,"facebook"
1221,"tech"
1221,"industry"
1221,"located"
1221,"silicon"
1221,"valley"
1221,"extremely"
1221,"left"
1221,"leaning"
1221,"concern"
1221,"root"
1221,"company"
1221,"bias"
1221,"fair"
1221,"concern"
1221,"people"
1223,"cruz"
1223,"question"
1223,"aware"
1223,"ad"
1223,"page"
1223,"planned"
1223,"parenthood"
1225,"zuckerberg"
1225,"senator"
1227,"cruz"
1227,"moveon.org"
1229,"zuckerberg"
1231,"cruz"
1231,"moveon.org"
1233,"zuckerberg"
1233,"specifically"
1233,"aware"
1235,"cruz"
1235,"democratic"
1235,"candidate"
1235,"office"
1237,"zuckerberg"
1237,"specifically"
1237,"aware"
1239,"cruz"
1239,"testimony"
1239,"15,000"
1239,"20,000"
1239,"people"
1239,"security"
1239,"content"
1239,"review"
1239,"political"
1239,"orientation"
1239,"15,000"
1239,"20,000"
1239,"people"
1239,"engaging"
1239,"engaged"
1239,"content"
1239,"review"
1241,"zuckerberg"
1241,"senator"
1241,"people"
1241,"political"
1241,"orientation"
1241,"joining"
1241,"company"
1243,"cruz"
1243,"ceo"
1243,"hiring"
1243,"firing"
1243,"decisions"
1243,"based"
1243,"political"
1243,"positions"
1243,"candidates"
1243,"supported"
1245,"zuckerberg"
1247,"cruz"
1247,"palmer"
1247,"luckey"
1247,"fired"
1249,"zuckerberg"
1249,"specific"
1249,"personnel"
1249,"matter"
1249,"inappropriate"
1249,"speak"
1251,"cruz"
1251,"specific"
1251,"representation"
1251,"decisions"
1251,"based"
1251,"political"
1251,"views"
1251,"accurate"
1253,"zuckerberg"
1253,"commit"
1253,"political"
1253,"view"
1255,"cruz"
1255,"15"
1255,"20,000"
1255,"people"
1255,"engaged"
1255,"content"
1255,"review"
1255,"supported"
1255,"financially"
1255,"republican"
1255,"candidate"
1255,"office"
1257,"zuckerberg"
1257,"senator"
1259,"cruz"
1259,"testimony"
1259,"connect"
1259,"people"
1259,"connections"
1259,"positive"
1259,"people"
1259,"voice"
1259,"hurt"
1259,"people"
1259,"spread"
1259,"misinformation"
1259,"responsibility"
1259,"build"
1259,"tools"
1259,"tools"
1261,"zuckerberg"
1261,"feel"
1261,"responsibility"
1261,"assess"
1261,"users"
1261,"positive"
1261,"connections"
1261,"15"
1261,"20,000"
1261,"people"
1261,"deem"
1261,"unacceptable"
1261,"deplorable"
1263,"zuckerberg"
1263,"senator"
1263,"personally"
1265,"cruz"
1265,"facebook"
1267,"zuckerberg"
1267,"senator"
1267,"agree"
1267,"bad"
1267,"foreign"
1267,"interference"
1267,"elections"
1267,"terrorism"
1267,"harm"
1269,"cruz"
1269,"talking"
1269,"censorship"
1271,"zuckerberg"
1271,"agree"
1271,"remove"
1271,"terrorist"
1271,"propaganda"
1271,"service"
1271,"agree"
1271,"bad"
1271,"activity"
1271,"proud"
1273,"committed"
1273,"facebook"
1273,"platform"
1273,"ideas"
1273,"founding"
1273,"principle"
1275,"proud"
1275,"discourse"
1275,"ideas"
1275,"people"
1275,"share"
1275,"service"
1275,"running"
1275,"company"
1275,"committed"
1277,"cruz"
1279,"thune"
1279,"senator"
1279,"cruz"
1281,"break"
1283,"laughter"
1287,"zuckerberg"
1287,"pretty"
1289,"thune"
1289,"senator"
1289,"whitehouse"
1291,"zuckerberg"
1291,"yeah"
1293,"thune"
1293,"minute"
1293,"break"
1293,"hours"
1295,"zuckerberg"
1297,"thune"
1297,"recess"
1297,"minutes"
1297,"reconvene"
1299,"recess"
1301,"grassley"
1303,"crosstalk"
1305,"grassley"
1305,"read"
1307,"call"
1307,"senator"
1307,"whitehouse"
1307,"senator"
1307,"feinstein"
1307,"permission"
1307,"letters"
1307,"statements"
1307,"record"
1307,"objection"
1307,"aclu"
1307,"electronic"
1307,"privacy"
1307,"information"
1307,"center"
1307,"association"
1307,"computing"
1307,"computing"
1307,"machinery"
1307,"public"
1307,"policy"
1307,"council"
1307,"public"
1307,"knowledge"
1309,"senator"
1309,"whitehouse"
1311,"sen"
1311,"sheldon"
1311,"whitehouse"
1311,"ri"
1311,"chairman"
1313,"zuckerberg"
1313,"chairman"
1313,"correct"
1313,"earlier"
1313,"response"
1313,"question"
1313,"senator"
1313,"leahy"
1313,"ban"
1313,"cambridge"
1313,"analytica"
1313,"time"
1313,"learned"
1313,"2015"
1313,"answered"
1313,"understanding"
1313,"platform"
1313,"app"
1313,"developer"
1313,"advertiser"
1313,"met"
1313,"team"
1313,"cambridge"
1313,"analytica"
1313,"start"
1313,"advertiser"
1313,"2015"
1313,"theory"
1313,"banned"
1313,"mistake"
1313,"updated"
1313,"misspoke"
1313,"wrong"
1313,"earlier"
1315,"grassley"
1315,"mike"
1315,"whitehouse"
1317,"whitehouse"
1317,"chairman"
1319,"zuckerberg"
1321,"subject"
1321,"bans"
1321,"explore"
1321,"bit"
1321,"bans"
1321,"facebook"
1321,"considerable"
1321,"reputational"
1321,"damage"
1321,"association"
1321,"aleksandr"
1321,"kogan"
1321,"cambridge"
1321,"analytica"
1321,"reasons"
1321,"enjoyable"
1321,"afternoon"
1321,"testimony"
1321,"aleksandr"
1321,"kogan's"
1321,"app"
1321,"banned"
1321,"banned"
1323,"zuckerberg"
1323,"understanding"
1325,"whitehouse"
1325,"account"
1325,"closed"
1327,"zuckerberg"
1327,"senator"
1327,"preventing"
1327,"building"
1327,"apps"
1329,"whitehouse"
1329,"facebook"
1329,"account"
1331,"zuckerberg"
1331,"senator"
1331,"answer"
1331,"follow"
1333,"whitehouse"
1333,"respect"
1333,"cambridge"
1333,"analytica"
1333,"testimony"
1333,"required"
1333,"formally"
1333,"certify"
1333,"deleted"
1333,"improperly"
1333,"acquired"
1333,"data"
1333,"formal"
1333,"certification"
1333,"sounds"
1333,"quasi"
1333,"official"
1333,"formally"
1333,"certify"
1333,"entail"
1335,"zuckerberg"
1335,"senator"
1335,"email"
1335,"notice"
1335,"chief"
1335,"data"
1335,"officer"
1335,"telling"
1335,"data"
1335,"deleted"
1335,"legal"
1335,"contract"
1335,"certified"
1335,"deleted"
1335,"data"
1337,"whitehouse"
1337,"legal"
1337,"contract"
1339,"zuckerberg"
1341,"whitehouse"
1341,"ultimately"
1341,"banned"
1341,"cambridge"
1341,"analytica"
1341,"banned"
1341,"princeton"
1341,"rhode"
1341,"island"
1341,"analytica"
1341,"corporate"
1341,"form"
1341,"enterprise"
1341,"enterprise"
1341,"banned"
1343,"zuckerberg"
1343,"senator"
1343,"intent"
1343,"cambridge"
1343,"analytica"
1343,"parent"
1343,"company"
1343,"banned"
1343,"parent"
1343,"company"
1343,"recently"
1343,"banned"
1343,"firm"
1343,"called"
1343,"aiq"
1343,"firms"
1343,"block"
1343,"platform"
1345,"whitehouse"
1345,"individual"
1345,"principals"
1345,"principals"
1345,"firm"
1345,"banned"
1347,"zuckerberg"
1347,"senator"
1347,"understanding"
1347,"blocking"
1347,"business"
1347,"platform"
1347,"blocking"
1347,"people's"
1347,"personal"
1347,"accounts"
1349,"whitehouse"
1349,"customer"
1349,"amend"
1349,"terms"
1349,"service"
1349,"terms"
1349,"service"
1349,"leave"
1349,"proposition"
1349,"average"
1349,"customer"
1351,"zuckerberg"
1351,"senator"
1351,"terms"
1351,"service"
1351,"service"
1351,"defined"
1351,"people"
1351,"choose"
1351,"information"
1351,"share"
1351,"service"
1351,"friends"
1351,"connect"
1351,"people"
1351,"choose"
1351,"connect"
1353,"whitehouse"
1353,"guess"
1353,"question"
1353,"relate"
1353,"senator"
1353,"graham"
1353,"held"
1353,"fat"
1353,"document"
1353,"easy"
1353,"lot"
1353,"buried"
1353,"document"
1353,"consequence"
1353,"establish"
1353,"document"
1353,"senator"
1353,"graham"
1353,"held"
1353,"negotiable"
1353,"individual"
1353,"customers"
1353,"leave"
1353,"proposition"
1353,"customers"
1353,"sign"
1353,"service"
1355,"zuckerberg"
1355,"senator"
1355,"terms"
1355,"service"
1355,"offer"
1355,"lot"
1355,"controls"
1355,"people"
1355,"configure"
1355,"experience"
1357,"whitehouse"
1357,"question"
1357,"subject"
1357,"authorization"
1357,"process"
1357,"undertaking"
1357,"entities"
1357,"putting"
1357,"political"
1357,"content"
1357,"called"
1357,"issue"
1357,"ad"
1357,"content"
1357,"authorization"
1357,"process"
1357,"verifying"
1357,"identity"
1357,"shell"
1357,"corporation"
1357,"authorization"
1357,"process"
1359,"step"
1359,"shell"
1359,"corporations"
1359,"content"
1359,"posted"
1359,"shell"
1359,"corporation"
1359,"true"
1359,"lawyers"
1359,"call"
1359,"beneficial"
1359,"owner"
1359,"site"
1359,"putting"
1359,"political"
1359,"material"
1361,"zuckerberg"
1361,"senator"
1361,"referring"
1361,"verification"
1361,"political"
1361,"issue"
1361,"ads"
1363,"whitehouse"
1363,"political"
1363,"ads"
1365,"zuckerberg"
1365,"require"
1365,"valid"
1365,"government"
1365,"identity"
1365,"verify"
1365,"location"
1365,"sitting"
1365,"russia"
1365,"america"
1365,"run"
1365,"election"
1365,"ad"
1367,"whitehouse"
1367,"running"
1367,"corporation"
1367,"domiciled"
1367,"delaware"
1367,"russian"
1367,"owner"
1369,"zuckerberg"
1369,"senator"
1369,"correct"
1371,"whitehouse"
1371,"time"
1371,"expired"
1371,"courtesy"
1371,"chair"
1371,"extra"
1371,"zuckerberg"
1373,"grassley"
1373,"senator"
1373,"lee"
1375,"sen"
1375,"mike"
1375,"lee"
1375,"utah"
1375,"chairman"
1375,"zuckerberg"
1375,"follow"
1375,"statement"
1375,"shortly"
1375,"break"
1375,"minutes"
1375,"ago"
1375,"categories"
1375,"speech"
1375,"types"
1375,"content"
1375,"facebook"
1375,"takes"
1375,"active"
1375,"steps"
1375,"avoid"
1375,"disseminating"
1375,"including"
1375,"hate"
1375,"speech"
1375,"nudity"
1375,"racist"
1375,"speech"
1375,"assume"
1375,"meant"
1375,"terrorist"
1375,"acts"
1375,"threats"
1375,"physical"
1375,"violence"
1377,"agree"
1377,"facebook"
1377,"putting"
1377,"thumb"
1377,"scale"
1377,"regard"
1377,"content"
1377,"speech"
1377,"assuming"
1377,"fits"
1377,"categories"
1377,"prohibited"
1379,"zuckerberg"
1379,"senator"
1379,"categories"
1379,"content"
1379,"worried"
1379,"real"
1379,"world"
1379,"harm"
1379,"terrorism"
1379,"fits"
1379,"harm"
1379,"fits"
1379,"election"
1379,"interference"
1379,"fit"
1379,"types"
1379,"discussion"
1379,"bad"
1379,"topics"
1381,"lee"
1381,"disputing"
1381,"categories"
1381,"prohibited"
1381,"facebook's"
1381,"position"
1381,"putting"
1381,"thumb"
1381,"scale"
1381,"favoring"
1381,"disfavoring"
1381,"speech"
1381,"based"
1381,"content"
1381,"based"
1381,"viewpoint"
1381,"speech"
1383,"zuckerberg"
1383,"senator"
1383,"position"
1383,"create"
1383,"service"
1383,"voice"
1383,"people"
1383,"bullied"
1383,"basically"
1383,"intimidated"
1383,"environment"
1383,"feels"
1383,"unsafe"
1385,"lee"
1385,"exception"
1385,"referring"
1385,"exception"
1385,"feels"
1385,"bullied"
1385,"terrorist"
1385,"act"
1385,"nudity"
1385,"terrorist"
1385,"threats"
1385,"racist"
1385,"speech"
1385,"step"
1385,"step"
1385,"thumb"
1385,"scale"
1385,"viewpoint"
1385,"content"
1385,"posted"
1387,"zuckerberg"
1387,"senator"
1387,"goal"
1387,"people"
1387,"expression"
1389,"lee"
1389,"subject"
1389,"exceptions"
1389,"discussed"
1389,"stay"
1391,"significant"
1391,"free"
1391,"market"
1391,"incentive"
1391,"social"
1391,"media"
1391,"company"
1391,"including"
1391,"safeguard"
1391,"data"
1391,"users"
1391,"free"
1391,"market"
1391,"incentives"
1391,"respect"
1393,"zuckerberg"
1393,"senator"
1395,"lee"
1395,"align"
1395,"data"
1395,"safeguarded"
1397,"zuckerberg"
1397,"absolutely"
1399,"lee"
1399,"technological"
1399,"means"
1399,"disposal"
1399,"happen"
1399,"protect"
1399,"app"
1399,"developer"
1399,"transferring"
1399,"facebook"
1399,"data"
1399,"party"
1401,"zuckerberg"
1401,"senator"
1401,"lot"
1401,"systems"
1401,"require"
1401,"measures"
1401,"people"
1401,"chose"
1401,"share"
1401,"information"
1401,"app"
1401,"developer"
1401,"system"
1401,"designed"
1403,"information"
1403,"transferred"
1403,"system"
1403,"servers"
1403,"developer"
1403,"aleksandr"
1403,"kogan"
1403,"person"
1403,"chose"
1403,"sell"
1403,"data"
1403,"cambridge"
1403,"analytica"
1405,"require"
1405,"active"
1405,"intervention"
1405,"auditing"
1405,"prevent"
1405,"forward"
1405,"system"
1405,"lot"
1405,"harder"
1405,"understanding"
1405,"happening"
1407,"lee"
1407,"previous"
1407,"statements"
1407,"officials"
1407,"company"
1407,"data"
1407,"center"
1407,"business"
1407,"model"
1407,"money"
1407,"ability"
1407,"run"
1407,"business"
1407,"effectively"
1407,"charge"
1407,"users"
1407,"based"
1407,"monetizing"
1407,"data"
1409,"real"
1409,"issue"
1409,"public"
1409,"users"
1409,"facebook"
1409,"data"
1411,"couple"
1411,"examples"
1411,"examples"
1411,"data"
1411,"collected"
1411,"facebook"
1411,"people"
1411,"aware"
1411,"examples"
1411,"types"
1411,"data"
1411,"facebook"
1411,"collects"
1411,"surprising"
1411,"facebook"
1411,"users"
1413,"zuckerberg"
1413,"senator"
1413,"hope"
1413,"data"
1413,"surprising"
1413,"people"
1415,"lee"
1415,"times"
1417,"zuckerberg"
1417,"senator"
1417,"people"
1417,"expect"
1417,"developer"
1417,"sell"
1417,"data"
1417,"cambridge"
1417,"analytica"
1417,"types"
1417,"data"
1417,"facebook"
1419,"vast"
1419,"majority"
1419,"category"
1419,"content"
1419,"people"
1419,"chose"
1419,"share"
1419,"service"
1419,"photos"
1419,"share"
1419,"posts"
1419,"facebook"
1419,"service"
1419,"control"
1419,"single"
1419,"time"
1419,"share"
1419,"delete"
1419,"data"
1419,"time"
1419,"control"
1419,"majority"
1419,"data"
1421,"category"
1421,"specific"
1421,"data"
1421,"collect"
1421,"advertising"
1421,"experiences"
1421,"relevant"
1421,"businesses"
1421,"revolve"
1421,"measuring"
1421,"ad"
1421,"click"
1421,"measure"
1421,"ad"
1421,"helps"
1421,"experience"
1421,"relevant"
1421,"people"
1421,"relevant"
1421,"ads"
1421,"businesses"
1421,"perform"
1423,"control"
1423,"completely"
1423,"type"
1423,"data"
1423,"ability"
1423,"facebook"
1423,"collect"
1423,"ads"
1423,"worse"
1423,"lot"
1423,"people"
1423,"complete"
1423,"control"
1425,"grassley"
1425,"senator"
1425,"schatz"
1427,"sen"
1427,"brian"
1427,"schatz"
1427,"hawaii"
1427,"chairman"
1427,"follow"
1427,"questions"
1427,"terms"
1427,"service"
1427,"terms"
1427,"service"
1427,"3,200"
1427,"words"
1427,"30"
1427,"links"
1427,"links"
1427,"data"
1427,"policy"
1427,"2,700"
1427,"words"
1427,"22"
1427,"links"
1427,"people"
1427,"earthly"
1427,"idea"
1427,"signing"
1429,"understand"
1429,"time"
1429,"legally"
1429,"binding"
1429,"wondering"
